token_id,name,bio,current_price(eth),cumulative,shooting,finish,defense,vision,background,fur,mouth,eyes,clothes,head,head_accessory,jewellery
276,,,,171,36,53,57,25,Cyan,Green,Shows Teeth,Angry,,,Monocle,
277,,,,145,10,51,24,60,Purple,Grey,Saber Toothed,Regular,Hawaii Shirt,,Red Shades,
278,,,,147,48,52,29,18,Brown,Black,Gold Smirk,Regular,Cheetah Dego Tee,Blue Pigtails,Red Shades,
279,,,,159,47,32,35,45,Light Blue,Red,Cigar,Angry,Green Kimono,Beanie,Blue Shades,
280,,,,214,66,49,41,58,Dark Blue,Pink,Regular,Regular,Hawaii Shirt,Winter Hat,,
281,,,,191,37,73,56,25,Light Grey,Sky Blue,Saber Toothed,Bloodshot,Biker Jacket,Horse Jockey Hat,,
282,,,,219,41,38,50,90,Pink,Sky Blue,Drool,Wide,Red Kimono,Horse Jockey Hat,Broken Glasses,
283,,,,224,48,32,73,71,Yellow,Pink,Regular,Regular,Tracksuit,Beanie,,
284,,,,185,42,57,53,33,Light Blue,Pink,Regular,Closed Scar,Green Kimono,Ski Glasses,,
285,,,,192,61,37,58,36,Pink,Grey,Tongue Out,Angry Wink,Monk Robe,,,
286,,,,152,24,53,23,52,Pink,Brown,Shows Teeth,Wide Scar,,Horse Jockey Hat,,
287,,,,180,39,29,48,64,Light Grey,Black,Cigar,Regular,Biker Jacket,,,
288,,,,196,44,45,43,64,Brown,White Noise,Scream,Bloodshot,,Chopsticks Bun,,
289,,,,222,61,66,35,60,Grey,Green,Missing Teeth,Sad,Red Kimono,RKL Cap Sideways,,
290,,,,212,41,53,62,56,Grey,Sky Blue,Ooh,Angry,Yellow Suit,,Vibe Glasses,
291,,,,202,76,35,35,56,Red,Red,Drool,Wide,,RKL Cap Sideways,Monocle,
292,,,,195,55,48,31,61,Red,Brown,Saber Toothed,Regular,,Horse Jockey Hat,,
293,,,,178,60,50,19,49,Gold,Brown,Tongue Out,Bloodshot,Trippy Tee,Ski Glasses,,
294,,,,208,61,56,37,54,Grey,Brown,Regular,Closed,Hawaii Shirt,Purple Bandana,,
295,,,,160,39,34,48,39,Light Grey,Grey,Missing Teeth,Closed,Striped Tee,Tophat,,
296,,,,148,49,33,33,33,Purple,Brown,Scream,Angry Scar,Lab Coat,,,
297,,,,200,23,44,37,96,Red,Green,Shows Teeth,Regular,Shirt And Tie,Bowler,Red Shades,
298,,,,231,57,49,72,53,Pink,Sky Blue,Gold Smirk,Regular,,Purple Bandana,,
299,,,,233,57,52,51,73,Dark Blue,White Noise,Regular,Wide,Yellow Suit,,,
300,,,,231,52,43,69,67,Grey,Green,Gold Saber Toothed,Sad,White Tee,,,
301,,,,226,50,62,52,62,Light Grey,Black,Cigar,Wide Scar,Shirt And Tie,Bowler,,
302,,,,207,47,65,50,45,Grey,Sky Blue,Tongue Out,Closed,Striped Tee,Horse Jockey Hat,,
303,,,,177,32,37,52,56,Pink,Black,Gold Scream,Regular,Dress,Purple Bandana,,
304,,,,250,59,76,63,52,Light Blue,Red,Regular,Angry Wink,Tracksuit,,,
305,,,,253,100,56,62,35,Light Blue,Black,Saber Toothed,Wide,Shaolin Vest,,,
306,,,,179,10,51,74,44,Grey,Sky Blue,Ooh,Closed,Fusion Gi,Chopsticks Bun,Vibe Glasses,
307,,,,211,43,55,57,56,Brown,Brown,Drool,Wide,White Tee,Cap Forward,,
308,,,,184,31,47,45,61,Yellow,Green,Regular,Wide Scar,Shaolin Vest,Blue Pigtails,,
309,,,,168,21,41,48,58,Brown,Brown,Ooh,Closed Scar,,,,
310,,,,161,41,26,50,44,Yellow,Brown,Gold Smirk,Bloodshot,Shaolin Vest,Tophat,,
311,,,,235,68,42,64,61,Cyan,Sky Blue,Shows Teeth,Wide,Biker Jacket,RKL Cap Forward,3D Glasses,
312,,,,190,61,57,25,47,Grey,Red,Shows Teeth,Sad,Red Kimono,Bowler,,
313,,,,208,32,79,57,40,Light Grey,Pink,Gold Saber Toothed,Wide Scar,Shirt And Tie,Blonde Bun,Gold Stud,
314,,,,221,48,24,74,75,Pink,Black,Referee,Angry,,,,
315,,,,189,41,65,35,48,Grey,White Noise,Missing Teeth,Regular,Tracksuit,Russian Cap,Blue Shades,
316,,,,143,35,48,22,38,Light Blue,Sky Blue,Regular,Angry,Striped Tee,Horse Jockey Hat,Gem Earring,
317,,,,213,42,71,25,75,Light Blue,Black,Regular,Wide Scar,Navy Suit,Purple Bandana,,
318,,,,224,53,71,65,35,Dark Blue,Brown,Drool,Regular,White Tee,,,
319,,,,198,39,75,33,51,Brown,Brown,Gold Smirk,Regular,Striped Tee,,,
320,,,,183,53,50,38,42,Yellow,Pink,Ooh,Wide Scar,Tracksuit,,,
321,,,,202,50,50,53,49,Purple,Red,Regular,Closed,,Purple Bandana,,
322,,,,230,67,60,47,56,Dark Blue,Black,Scream,Closed Scar,Shaolin Vest,,,
323,,,,192,45,57,55,35,Grey,Sky Blue,Scream,Wide Scar,RKL Tee,Bowler,,
324,,,,228,69,35,60,64,Pink,Brown,Regular,Bloodshot,Hawaii Shirt,Red Bandana,,
325,,,,262,73,65,71,53,Red,Pink,Gold Smirk,Wide Scar,Trippy Tee,Blue Pigtails,,
326,,,,178,30,51,43,54,Pink,Grey,Regular,Closed,Shaolin Vest,Tophat,Blue Shades,
327,,,,251,67,33,63,88,Grey,Green,Saber Toothed,Sad,Striped Tee,Blue Pigtails,,
328,,,,164,28,18,71,47,Yellow,Brown,Gold Saber Toothed,Wide Scar,Navy Suit,,Red Shades,
329,,,,221,75,54,56,36,Light Blue,Pink,Saber Toothed,Sad,,Blonde Bun,,
330,,,,241,60,45,81,55,Purple,Pink,Tongue Out,Angry,Biker Jacket,,,
331,,,,186,69,43,15,59,Grey,Green,Shows Teeth,Bloodshot,Cheetah Dego Tee,Ski Glasses,,
332,,,,241,43,68,59,71,Grey,Pink,Saber Toothed,Wide,Yellow Suit,Cap Forward,3D Glasses,
333,,,,226,55,65,50,56,Dark Blue,White Noise,Saber Toothed,Angry Scar,,,,
334,,,,179,42,72,35,30,Pink,Brown,Shows Teeth,Closed,Biker Jacket,,Broken Glasses,
335,,,,184,36,66,38,44,Brown,Brown,Tongue Out,Angry Wink,White Tee,Horse Jockey Hat,,
336,,,,197,48,32,52,65,Light Blue,Black,Kiss,Wide Scar,Fusion Gi,Green Beret,,
337,,,,227,59,93,38,37,Light Grey,Pink,Regular,Closed,Hawaii Shirt,Horse Jockey Hat,,
338,,,,202,62,43,47,50,Pink,Grey,Shows Teeth,Bloodshot,Hawaii Shirt,Winter Hat,,
339,,,,221,56,47,59,59,Brown,White Noise,Scream,Regular,Striped Tee,,,
340,,,,137,19,19,52,47,Gold,Brown,Cigar,Angry Wink,Cheetah Dego Tee,Bowler,,
341,,,,162,35,39,59,29,Cyan,Pink,Missing Teeth,Regular,RKL Tee,Blue Pigtails,,
342,,,,164,51,38,29,46,Gold,Red,Kiss,Closed,,Green Beret,Vibe Glasses,
343,,,,236,27,73,71,65,Purple,Pink,Regular,Wide,Shirt And Tie,Beanie,,
344,,,,246,61,44,64,77,Grey,White Noise,Kiss,Closed Scar,Shaolin Vest,RKL Cap Forward,Gem Earring,
345,,,,156,41,36,60,19,Dark Blue,Brown,Ooh,Closed,Green Kimono,Ski Glasses,Vibe Glasses,
346,,,,115,34,14,53,14,Cyan,Pink,Gold Smirk,Sad,White Tee,RKL Cap Forward,3D Glasses,
347,,,,231,50,38,59,84,Red,Grey,Scream,Wide,Lab Coat,,,
348,,,,207,59,42,50,56,Cyan,Brown,Saber Toothed,Sad,,,,
349,,,,259,56,100,34,69,Pink,Grey,Gold Saber Toothed,Angry,White Tee,,,
350,,,,181,60,35,42,44,Brown,Pink,Gold Scream,Angry Wink,Tracksuit,Beanie,,
351,,,,198,50,46,62,40,Light Grey,Pink,Scream,Angry,,RKL Cap Sideways,Gold Stud,
352,,,,251,71,81,65,34,Gold,Red,Regular,Wide Scar,,Cap Forward,,
353,,,,181,78,37,31,35,Grey,Red,Drool,Angry Wink,Biker Jacket,Chopsticks Bun,,
354,,,,286,75,95,58,58,Yellow,Red,Regular,Regular,Striped Tee,RKL Cap Forward,,
355,,,,191,40,56,45,50,Grey,Grey,Saber Toothed,Closed Scar,RKL Tee,Blonde Bun,,
356,,,,186,18,50,52,66,Light Grey,Green,Gold Scream,Wide Scar,Biker Jacket,,,
357,,,,157,39,35,35,48,Cyan,Green,Tongue Out,Wide Scar,Trippy Tee,,Gold Stud,
358,,,,181,51,28,51,51,Purple,Sky Blue,Ooh,Wide Scar,Fusion Gi,Red Bandana,3D Glasses,
359,,,,210,52,46,37,75,Red,Black,Drool,Bloodshot,Cheetah Dego Tee,RKL Cap Forward,,
360,,,,194,52,47,58,37,Brown,Grey,Drool,Closed,,,Vibe Glasses,
361,,,,207,48,51,36,72,Grey,Red,Missing Teeth,Sad,,Blue Pigtails,,
362,,,,240,49,82,59,50,Red,Pink,Shows Teeth,Bloodshot,,,,
363,,,,172,36,43,53,40,Grey,Grey,Regular,Closed,Shirt And Tie,,,
364,,,,226,67,58,28,73,Red,Brown,Drool,Closed,Shirt And Tie,Bowler,,
365,,,,207,36,76,34,61,Dark Blue,Pink,Referee,Regular,White Tee,,,
366,,,,169,40,34,46,49,Dark Blue,Black,Gold Saber Toothed,Regular,,,,
367,,,,220,36,75,52,57,Dark Blue,White Noise,Saber Toothed,Wide,Hawaii Shirt,Ski Glasses,,
368,,,,172,50,32,40,50,Grey,Red,Regular,Sad,Hawaii Shirt,RKL Cap Forward,,
369,,,,219,60,27,68,64,Purple,Black,Scream,Regular,Red Kimono,,Vibe Glasses,
370,,,,188,39,46,35,68,Grey,Grey,Regular,Regular,Dego Tee Blooded,Beanie,Monocle,
371,,,,177,36,42,52,47,Dark Blue,Red,Regular,Wide,,,Red Shades,
372,,,,140,37,6,21,76,Red,Sky Blue,Scream,Angry Wink,White Tee,Ski Glasses,,
373,,,,212,80,56,19,57,Grey,Brown,Gold Scream,Angry,Hawaii Shirt,Cap Forward,,
374,,,,194,34,84,36,40,Gold,Black,Ooh,Regular,White Tee,,Blue Shades,
375,,,,186,34,52,59,41,Light Blue,Grey,Tongue Out,Closed Scar,Fusion Gi,RKL Cap Sideways,,
376,,,,217,27,62,75,53,Red,Brown,Shows Teeth,Regular,Shirt And Tie,,,
377,,,,197,72,40,49,36,Yellow,Pink,Drool,Wide,Cyan Jersey,,Blue Shades,
378,,,,206,39,45,74,48,Pink,Black,Regular,Regular,Dress,Green Beret,,
379,,,,233,43,54,66,70,Light Grey,Green,Regular,Wide,Cheetah Dego Tee,,,
380,,,,192,64,48,55,25,Light Blue,Black,Regular,Bloodshot,,Beanie,,
381,,,,277,44,62,83,88,Light Grey,Grey,Cigar,Wide Scar,Trippy Tee,Beanie,,
382,,,,224,59,47,58,60,Light Grey,Grey,Regular,Angry,,Tophat,,
383,,,,216,70,40,49,57,Yellow,Sky Blue,Saber Toothed,Closed Scar,Shirt And Tie,,,
384,,,,219,74,49,68,28,Light Grey,Brown,Shows Teeth,Wide,Dego Tee Blooded,,,
385,,,,200,48,57,47,48,Gold,Brown,Tongue Out,Angry,,,,
386,,,,207,33,74,51,49,Yellow,Sky Blue,Saber Toothed,Wide,Cyan Jersey,Red Bandana,,
387,,,,202,64,24,65,49,Purple,Red,Regular,Angry Wink,Dress,Blonde Bun,Vibe Glasses,
388,,,,160,31,29,41,59,Dark Blue,Grey,Gold Saber Toothed,Wide,Shaolin Vest,Russian Cap,,
389,,,,196,37,66,40,53,Purple,Brown,Drool,Wide,White Tee,Cap Forward,,
390,,,,174,51,20,45,58,Red,Black,Saber Toothed,Closed,Navy Suit,,,
391,,,,165,22,73,44,26,Yellow,Red,Ooh,Closed Scar,Cheetah Dego Tee,,Gem Earring,
392,,,,236,62,61,46,67,Light Grey,Black,Drool,Wide,Green Kimono,King Band,,
393,,,,127,12,50,54,11,Purple,Hyper Cat,Diamond Teeth,Angry,Space Suit,Mamba Band,,
394,,,,157,54,24,41,38,Dark Blue,Grey,Tongue Out,Angry,Dego Tee Blooded,RKL Cap Sideways,,
395,,,,238,67,51,60,60,Light Grey,Green,Ooh,Closed,Shaolin Vest,Beanie,,
396,,,,169,49,37,50,33,Light Grey,Grey,Ooh,Wide Scar,Fusion Gi,,,
397,,,,218,60,53,44,61,Dark Blue,Sky Blue,Shows Teeth,Regular,Dego Tee Blooded,Blonde Bun,,
398,,,,153,67,43,7,36,Light Blue,Grey,Missing Teeth,Wide,Shaolin Vest,,,
399,,,,234,65,60,64,45,Yellow,Pink,Ooh,Wide,Cheetah Dego Tee,Red Bandana,Blue Shades,
400,,,,216,26,69,71,50,Yellow,Black,Ooh,Wide,Shaolin Vest,RKL Cap Forward,Vibe Glasses,
401,,,,253,67,76,46,64,Yellow,White Noise,Drool,Angry Wink,Striped Tee,RKL Cap Forward,,
402,,,,162,34,82,25,21,Light Blue,Red,Shows Teeth,Angry,,,,
403,,,,213,42,58,56,57,Cyan,Sky Blue,Kiss,Regular,Hawaii Shirt,Tophat,Vibe Glasses,
404,,,,174,57,72,42,3,Red,Brown,Kiss,Angry Scar,Cyan Jersey,,,
405,,,,186,33,63,66,24,Cyan,Red,Kiss,Wide,Fusion Gi,,,
406,,,,186,51,36,33,66,Brown,White Noise,Kiss,Closed Scar,Biker Jacket,,Exotic Earring,
407,,,,147,30,16,37,64,Cyan,Black,Saber Toothed,Wide Scar,White Tee,Bowler,,
408,,,,177,55,28,50,44,Purple,Red,Gold Smirk,Regular,Biker Jacket,,,
409,,,,144,41,48,20,35,Brown,Black,Cigar,Closed Scar,Shirt And Tie,Purple Bandana,Red Shades,
410,,,,158,54,37,20,47,Grey,Sky Blue,Saber Toothed,Wide Scar,Shaolin Vest,Beanie,,
411,,,,191,30,66,53,42,Grey,Pink,Regular,Closed,Trippy Tee,Cap Forward,,
412,,,,210,45,60,38,67,Red,Green,Scream,Angry,Shirt And Tie,RKL Cap Forward,,
413,,,,207,56,67,53,31,Light Grey,Grey,Gold Smirk,Angry Scar,Trippy Tee,,,
414,,,,192,45,74,30,43,Red,Grey,Regular,Sad,Tracksuit,,,
415,,,,110,36,19,23,32,Pink,Brown,Scream,Wide,Trippy Tee,Beanie,,
416,,,,177,37,36,42,62,Light Blue,White Noise,Gold Smirk,Wide Scar,RKL Tee,RKL Cap Sideways,,
417,,,,156,61,17,52,26,Brown,Grey,Referee,Angry,Hawaii Shirt,,,
418,,,,209,53,22,60,74,Grey,Brown,Scream,Wide,Navy Suit,,,
419,,,,184,38,48,58,40,Light Grey,Black,Tongue Out,Bloodshot,Biker Jacket,Purple Bandana,,
420,,,,168,48,35,39,46,Light Blue,Grey,Full Beard,Wide,Hawaii Shirt,Purple Bandana,,
421,,,,149,43,53,0,53,Purple,Brown,Regular,Wide,White Tee,,Vibe Glasses,
422,,,,204,70,35,65,34,Yellow,Sky Blue,Gold Scream,Regular,White Tee,Beanie,,
423,,,,158,30,55,40,33,Yellow,Red,Gold Smirk,Angry,,RKL Cap Forward,,
424,,,,175,49,43,36,47,Grey,White Noise,Scream,Closed,RKL Tee,Chopsticks Bun,,
425,,,,224,48,56,48,72,Light Blue,Red,Tongue Out,Angry,Red Kimono,Bowler,,
426,,,,200,48,57,65,30,Cyan,Red,Tongue Out,Angry,Dego Tee Blooded,Ski Glasses,,
427,,,,214,40,45,47,82,Brown,Grey,Gold Smirk,Closed,Cyan Jersey,,,
428,,,,207,26,49,66,66,Red,Brown,Tongue Out,Angry,,RKL Cap Forward,Vibe Glasses,
429,,,,169,35,51,55,28,Pink,Grey,Regular,Angry,Fusion Gi,,,
430,,,,219,50,41,77,51,Grey,Brown,Saber Toothed,Angry Scar,RKL Tee,Green Beret,,
431,,,,179,39,55,34,51,Yellow,Pink,Regular,Angry Scar,Tracksuit,Bowler,,
432,,,,154,39,28,57,30,Cyan,Red,Scream,Regular,Hawaii Shirt,Red Bandana,,
433,,,,243,89,40,71,43,Grey,Grey,Saber Toothed,Angry Wink,,,Vibe Glasses,
434,,,,197,30,52,78,37,Yellow,Grey,Tongue Out,Regular,Trippy Tee,Bowler,,
435,,,,192,38,50,55,49,Yellow,Sky Blue,Shows Teeth,Closed Scar,Cheetah Dego Tee,Russian Cap,,
436,,,,158,27,40,32,59,Light Grey,Black,Regular,Regular,White Tee,,,
437,,,,219,54,64,36,65,Gold,Sky Blue,Tongue Out,Angry,White Tee,,Red Shades,
438,,,,193,68,15,74,36,Gold,Brown,Tongue Out,Angry Scar,White Tee,Purple Bandana,,
439,,,,225,48,72,59,46,Cyan,White Noise,Drool,Regular,Green Kimono,Beanie,,
440,,,,183,57,37,47,42,Cyan,Black,Drool,Angry,,Red Bandana,Red Shades,
441,,,,217,62,68,46,41,Light Grey,Brown,Kiss,Angry,Hawaii Shirt,,3D Glasses,
442,,,,163,44,43,43,33,Grey,Green,Kiss,Regular,Green Kimono,Beanie,,
443,,,,193,30,57,57,49,Purple,Pink,Ooh,Closed,Navy Suit,RKL Cap Sideways,,
444,,,,191,66,49,53,23,Grey,Grey,Scream,Sad,Navy Suit,,,
445,,,,203,69,49,34,51,Purple,Black,Regular,Angry Scar,Shirt And Tie,RKL Cap Sideways,,
446,,,,205,37,54,52,62,Cyan,Grey,Referee,Wide,Hawaii Shirt,,Gold Stud,
447,,,,236,54,50,65,67,Gold,Camo,Diamond Teeth,Red Glow,King Jersey,Banana,,
448,,,,255,75,53,58,69,Dark Blue,Red,Shows Teeth,Regular,Yellow Suit,,Blue Shades,
449,,,,244,57,51,76,60,Gold,Brown,Full Beard,Wide,Cyan Jersey,Blue Pigtails,,
450,,,,188,44,25,51,68,Purple,White Noise,Saber Toothed,Regular,Lab Coat,,Vibe Glasses,
451,,,,215,52,53,48,62,Grey,Black,Kiss,Closed Scar,,Green Beret,,
452,,,,251,77,55,43,76,Gold,Green,Full Beard,Closed,White Tee,Cap Forward,,
453,,,,187,46,48,57,36,Gold,Sky Blue,Shows Teeth,Wide Scar,Cyan Jersey,,,
454,,,,202,22,19,77,84,Light Grey,Red,Full Beard,Angry,,,,
455,,,,266,53,80,72,61,Red,Sky Blue,Regular,Angry,Shaolin Vest,Ski Glasses,,
456,,,,165,60,48,20,37,Brown,White Noise,Scream,Angry,,Green Beret,,
457,,,,203,55,53,43,52,Grey,Red,Saber Toothed,Wide,Navy Suit,Bowler,Broken Glasses,
458,,,,211,86,47,38,40,Light Grey,Brown,Regular,Wide,,Russian Cap,,
459,,,,199,46,57,42,54,Light Blue,Red,Scream,Angry Wink,Shirt And Tie,Ski Glasses,,
460,,,,190,33,44,62,51,Brown,Brown,Shows Teeth,Angry Scar,Shaolin Vest,,Monocle,
461,,,,215,55,47,55,58,Gold,Brown,Tongue Out,Sad,Striped Tee,,,
462,,,,219,61,47,48,63,Grey,Red,Saber Toothed,Angry,Shaolin Vest,Tophat,,
463,,,,199,52,51,62,34,Brown,Sky Blue,Gold Saber Toothed,Wide Scar,White Tee,,,
464,,,,188,56,31,59,42,Brown,Brown,Tongue Out,Angry Scar,Dego Tee Blooded,Russian Cap,,
465,,,,210,62,37,44,67,Purple,Brown,Regular,Wide,White Tee,,,
466,,,,216,41,52,50,73,Light Grey,Sky Blue,Regular,Bloodshot,Fusion Gi,Beanie,,
467,,,,195,28,58,79,30,Gold,Red,Scream,Closed Scar,Cyan Jersey,,Monocle,
468,,,,138,39,52,6,41,Dark Blue,Gold,Scream,Red Glow,Robo Arm,,,
469,,,,202,57,68,53,24,Grey,Green,Gold Scream,Regular,Green Kimono,,,
470,,,,184,6,60,64,54,Light Blue,Green,Regular,Regular,Cheetah Dego Tee,,,
471,,,,210,39,68,59,44,Brown,Brown,Saber Toothed,Regular,,Horse Jockey Hat,,
472,,,,221,63,40,61,57,Pink,Brown,Regular,Angry Wink,,,,
473,,,,238,41,34,67,96,Cyan,Pink,Scream,Regular,White Tee,Horse Jockey Hat,,
474,,,,177,36,61,42,38,Red,Green,Regular,Angry,Cheetah Dego Tee,Green Beret,Vibe Glasses,
475,,,,229,29,57,66,77,Pink,Green,Scream,Wide,RKL Tee,Green Beret,Vibe Glasses,
476,,,,218,60,39,80,39,Light Blue,White Noise,Shows Teeth,Closed Scar,Biker Jacket,Beanie,,
477,,,,171,47,27,63,34,Grey,Pink,Shows Teeth,Regular,Biker Jacket,King Band,,
478,,,,188,60,35,64,29,Pink,Pink,Saber Toothed,Wide,Trippy Tee,Blonde Bun,Gold Stud,
479,,,,186,53,36,52,45,Brown,Sky Blue,Drool,Wide,White Tee,Red Bandana,,
480,,,,203,52,49,58,44,Light Grey,Pink,Regular,Bloodshot,Trippy Tee,RKL Cap Forward,Red Shades,
481,,,,189,45,47,50,47,Grey,Grey,Gold Smirk,Angry,Yellow Suit,,,
482,,,,233,70,45,77,41,Dark Blue,Green,Regular,Wide,Monk Robe,RKL Cap Sideways,,
483,,,,190,24,66,49,51,Cyan,Sky Blue,Missing Teeth,Closed,Trippy Tee,Bowler,,
484,,,,247,60,63,60,64,Brown,Red,Ooh,Sad,,Green Beret,,
485,,,,217,45,70,64,38,Light Grey,Grey,Saber Toothed,Regular,Biker Jacket,Beanie,,
486,,,,195,22,56,54,63,Light Grey,Brown,Full Beard,Wide,Striped Tee,,,
487,,,,265,59,55,67,84,Pink,Brown,Scream,Wide Scar,Cheetah Dego Tee,RKL Cap Forward,,
488,,,,219,59,74,49,37,Gold,Brown,Full Beard,Closed Scar,Dress,RKL Cap Forward,,
489,,,,167,52,41,39,35,Yellow,Pink,Regular,Regular,Navy Suit,Purple Bandana,,
490,,,,218,33,66,52,67,Cyan,Pink,Saber Toothed,Wide Scar,Monk Robe,,,
491,,,,175,48,38,50,39,Dark Blue,White Noise,Kiss,Wide,Striped Tee,Tophat,Gem Earring,
492,,,,206,40,67,50,49,Purple,Green,Full Beard,Regular,,,,
493,,,,181,25,52,53,51,Light Grey,Brown,Drool,Closed,,King Band,,
494,,,,164,51,18,33,62,Cyan,Pink,Kiss,Angry Wink,Striped Tee,Tophat,,
495,,,,181,56,2,70,53,Light Grey,Brown,Tongue Out,Wide Scar,Biker Jacket,,,
496,,,,154,58,17,20,59,Grey,Green,Regular,Regular,Trippy Tee,Ski Glasses,Monocle,
497,,,,157,42,42,64,9,Red,Green,Tongue Out,Closed Scar,Lab Coat,,,
498,,,,186,44,19,62,61,Brown,Green,Shows Teeth,Sad,Navy Suit,Horse Jockey Hat,,
499,,,,197,54,69,31,43,Gold,Black,Cigar,Regular,Dress,,,
500,,,,220,64,58,55,43,Light Grey,Brown,Gold Saber Toothed,Angry Wink,Shirt And Tie,,Blue Shades,
501,,,,157,53,34,28,42,Light Grey,Black,Scream,Angry Wink,Tracksuit,Purple Bandana,,
502,,,,158,53,48,27,30,Yellow,Sky Blue,Tongue Out,Wide,,,,
503,,,,139,22,50,28,39,Gold,Black,Scream,Bloodshot,,,,
504,,,,204,30,37,69,68,Light Blue,Black,Referee,Sad,Green Kimono,,,
505,,,,219,52,57,87,23,Red,Grey,Ooh,Closed,Hawaii Shirt,,,
506,,,,198,47,71,45,35,Red,White Noise,Scream,Angry,,,,
507,,,,197,55,47,41,54,Light Grey,Red,Scream,Wide,,Red Bandana,,
508,,,,174,70,37,49,18,Grey,Grey,Kiss,Angry Scar,Biker Jacket,,,
509,,,,169,55,23,54,37,Grey,Red,Kiss,Regular,Shirt And Tie,Russian Cap,,
510,,,,175,49,26,32,68,Purple,Sky Blue,Regular,Sad,Dress,,,
511,,,,182,30,63,31,58,Dark Blue,Sky Blue,Regular,Regular,Striped Tee,Green Beret,,
512,,,,135,24,49,17,45,Red,White Noise,Shows Teeth,Angry Scar,,Purple Bandana,,
513,,,,223,33,40,72,78,Light Blue,Pink,Regular,Bloodshot,RKL Tee,,,
514,,,,229,53,43,64,69,Brown,Black,Regular,Closed Scar,Hawaii Shirt,Winter Hat,,
515,,,,228,61,44,73,50,Cyan,Grey,Regular,Regular,Navy Suit,,,
516,,,,224,26,70,72,56,Grey,Pink,Ooh,Sad,,Red Bandana,Vibe Glasses,
517,,,,165,12,69,45,39,Red,Green,Ooh,Regular,,Ski Glasses,,
518,,,,196,76,61,21,38,Light Grey,Black,Gold Saber Toothed,Regular,Lab Coat,Beanie,,
519,,,,214,67,55,57,35,Cyan,Pink,Shows Teeth,Sad,Shaolin Vest,Winter Hat,,
520,,,,205,37,75,29,64,Brown,Red,Gold Smirk,Regular,Navy Suit,,,
521,,,,189,58,44,52,35,Brown,Pink,Saber Toothed,Regular,RKL Tee,Winter Hat,,
522,,,,188,30,49,71,38,Dark Blue,Pink,Cigar,Closed Scar,Biker Jacket,Blonde Bun,Red Shades,
523,,,,212,55,66,63,28,Yellow,White Noise,Gold Smirk,Angry Scar,Fusion Gi,Winter Hat,,
524,,,,230,70,40,63,57,Light Blue,Red,Shows Teeth,Closed,White Tee,RKL Cap Forward,Gem Earring,
525,,,,219,44,70,51,54,Yellow,White Noise,Regular,Angry Wink,Monk Robe,,,
526,,,,195,30,65,54,46,Light Blue,Pink,Referee,Wide,,Bowler,,
527,,,,197,55,54,45,43,Grey,Camo,Scream,Red Glow,King Jersey,Mamba Band,Eye Scanner,
528,,,,116,47,8,43,18,Light Grey,Green,Scream,Closed Scar,Biker Jacket,Red Bandana,,
529,,,,190,64,53,44,29,Cyan,Brown,Saber Toothed,Bloodshot,,,Exotic Earring,
530,,,,213,48,65,49,51,Dark Blue,Pink,Saber Toothed,Regular,,Blue Pigtails,Red Shades,
531,,,,187,59,28,46,54,Grey,Brown,Shows Teeth,Angry Wink,Cheetah Dego Tee,Blonde Bun,,
532,,,,208,45,55,70,38,Light Grey,Grey,Missing Teeth,Angry Wink,Cheetah Dego Tee,,Blue Shades,
533,,,,236,72,47,55,62,Purple,Black,Saber Toothed,Angry,,Blonde Bun,,
534,,,,238,57,41,66,74,Yellow,Black,Shows Teeth,Angry,White Tee,Green Beret,,
535,,,,187,51,35,42,59,Purple,White Noise,Kiss,Bloodshot,Shirt And Tie,,3D Glasses,
536,,,,203,61,53,36,53,Purple,Zebra,Scream,Angry,,Banana,,
537,,,,214,44,30,66,74,Grey,Brown,Saber Toothed,Regular,Red Kimono,Red Bandana,Red Shades,
538,,,,205,52,57,35,61,Gold,Grey,Kiss,Angry Scar,,King Band,,
539,,,,203,54,24,55,70,Gold,Sky Blue,Regular,Closed,Red Kimono,,,
540,,,,184,53,37,50,44,Gold,Green,Saber Toothed,Angry Scar,Shaolin Vest,Russian Cap,,
541,,,,228,63,51,57,57,Grey,Brown,Ooh,Sad,Striped Tee,Purple Bandana,,
542,,,,206,57,34,48,67,Pink,Green,Saber Toothed,Regular,Shaolin Vest,,,
543,,,,270,64,47,60,99,Brown,Pink,Shows Teeth,Wide,,,,
544,,,,168,38,45,28,57,Dark Blue,Pink,Tongue Out,Regular,Striped Tee,RKL Cap Forward,Gold Stud,
545,,,,207,84,47,33,43,Red,Black,Gold Saber Toothed,Wide,Yellow Suit,,,
546,,,,198,41,48,59,50,Brown,Green,Regular,Angry Wink,Cyan Jersey,RKL Cap Forward,,
547,,,,220,84,58,27,51,Yellow,Red,Saber Toothed,Regular,Fusion Gi,,,
548,,,,201,58,50,57,36,Purple,Pink,Drool,Regular,Monk Robe,Blonde Bun,,
549,,,,218,51,63,67,37,Dark Blue,Grey,Regular,Regular,Dego Tee Blooded,,3D Glasses,
550,,,,209,42,65,34,68,Light Grey,Red,Regular,Regular,Shaolin Vest,,Red Shades,
551,,,,199,61,55,29,54,Light Grey,Red,Regular,Wide Scar,Dress,Purple Bandana,,
552,,,,228,68,39,56,65,Light Blue,Sky Blue,Scream,Angry,Dego Tee Blooded,Blue Pigtails,,
553,,,,195,41,61,61,32,Grey,Black,Regular,Closed,,Green Beret,Red Shades,
